,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
1380,32312926,01/01/2016 07:24:36 AM,01/02/2016 03:58:28 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,121-21-121 7TH AVENUE,7TH AVENUE,,,,,,,,Precinct,Closed,01/01/2016 03:24:36 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/02/2016 03:58:29 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
1381,32313659,01/01/2016 07:25:18 AM,01/01/2016 11:27:11 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11211.0,563 BEDFORD AVENUE,BEDFORD AVENUE,RODNEY STREET,KEAP STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:25:18 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 11:27:12 PM,01 BROOKLYN,BROOKLYN,995030.0,195814.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.704134394061306,-73.96112003490107,"(40.704134394061306, -73.96112003490107)"
1382,32313648,01/01/2016 07:25:42 AM,01/01/2016 02:32:55 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219.0,1441 48 STREET,48 STREET,14 AVENUE,15 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:25:42 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 02:32:55 PM,12 BROOKLYN,BROOKLYN,987479.0,170145.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63368469884196,-73.988366338538,"(40.63368469884196, -73.988366338538)"
1383,32313283,01/01/2016 07:26:27 AM,01/01/2016 09:12:39 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216.0,1260 ATLANTIC AVENUE,ATLANTIC AVENUE,PERRY PLACE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:26:27 PM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 09:12:39 AM,08 BROOKLYN,BROOKLYN,997833.0,186484.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67852184148629,-73.95102933650169,"(40.67852184148629, -73.95102933650168)"
1384,32312580,01/01/2016 07:28:24 AM,01/01/2016 10:56:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468.0,3205 GRANDCONCOURSE,GRANDCONCOURSE,EAST 206 STREET,ST GEORGES CRESCENT,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 03:28:24 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 10:56:01 AM,07 BRONX,BRONX,1015918.0,258804.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.876974688081226,-73.88548685711925,"(40.876974688081226, -73.88548685711925)"
1385,32311151,01/01/2016 07:28:36 AM,01/01/2016 07:28:53 AM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,P.O. Box,,,,,,,,,,,,Closed,,"The Human Resources Administration received your request. If you are eligible for a benefit card replacement, you will receive it in 7 to 10 business days. No further updates will be available by calling 311 or on 311 Online.",,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
1386,32312669,01/01/2016 07:29:07 AM,01/01/2016 06:21:45 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456.0,1011 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST 164 STREET,WEIHER COURT,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 03:29:07 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 06:21:45 PM,03 BRONX,BRONX,1009228.0,240291.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82618349190197,-73.90974720069485,"(40.82618349190198, -73.90974720069485)"
1387,32312097,01/01/2016 07:29:47 AM,01/01/2016 07:54:58 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11216.0,,,,,ATLANTIC AVENUE,NOSTRAND AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,01/01/2016 03:29:47 PM,This complaint does not fall under the Police Department's jurisdiction.,01/01/2016 07:54:58 AM,03 BROOKLYN,BROOKLYN,998208.0,186460.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6784553835671,-73.94967740249261,"(40.67845538356709, -73.94967740249261)"
1388,32313244,01/01/2016 07:31:00 AM,01/01/2016 12:00:00 PM,DSNY,BCC - Queens East,Derelict Vehicles,14 Derelict Vehicles,Street,11427.0,80-45 WINCHESTER BOULEVARD,WINCHESTER BOULEVARD,UNION TURNPIKE,237 STREET,,,ADDRESS,Queens Village,,DSNY Garage,Pending,,The Department of Sanitation removed the items.,01/01/2016 07:31:00 AM,13 QUEENS,QUEENS,1057959.0,208147.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73768491933031,-73.73402127140984,"(40.73768491933031, -73.73402127140984)"
1389,32312672,01/01/2016 07:31:44 AM,01/01/2016 07:31:57 AM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Cash Assistance,NYC Street Address,,,,,,,,,,,,Closed,,"The Human Resources Administration received your request. If you are eligible for a benefit card replacement, you will receive it in 7 to 10 business days. No further updates will be available by calling 311 or on 311 Online.",,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
1390,32311535,01/01/2016 07:32:19 AM,01/01/2016 10:44:33 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207.0,1179 DECATUR STREET,DECATUR STREET,CENTRAL AVENUE,WILSON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:32:19 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 10:44:33 AM,04 BROOKLYN,BROOKLYN,1009865.0,190198.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68868927936892,-73.90763638483631,"(40.688689279368916, -73.90763638483632)"
1391,32312830,01/01/2016 07:32:45 AM,01/01/2016 09:58:37 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002.0,155 RIVINGTON STREET,RIVINGTON STREET,SUFFOLK STREET,CLINTON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 03:32:45 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 09:58:37 AM,03 MANHATTAN,MANHATTAN,988270.0,201302.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71920330183281,-73.98549788558124,"(40.719203301832806, -73.98549788558125)"
1392,32312831,01/01/2016 07:35:57 AM,01/01/2016 09:12:38 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216.0,1263 PACIFIC STREET,PACIFIC STREET,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:35:57 PM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 09:12:38 AM,08 BROOKLYN,BROOKLYN,997854.0,186197.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.677734059271934,-73.95095420475297,"(40.67773405927194, -73.95095420475297)"
1393,32311636,01/01/2016 07:36:54 AM,01/01/2016 09:39:41 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221.0,1259 BROADWAY,BROADWAY,GREENE AVENUE,LEXINGTON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:36:54 PM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,01/01/2016 09:39:41 AM,04 BROOKLYN,BROOKLYN,1005042.0,191106.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.691194173703046,-73.92502454377333,"(40.69119417370305, -73.92502454377333)"
1394,32311831,01/01/2016 07:37:29 AM,01/01/2016 01:40:09 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034.0,,,,,SEAMAN AVENUE,DYCKMAN STREET,INTERSECTION,NEW YORK,,Precinct,Closed,01/01/2016 03:37:29 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 01:40:09 PM,12 MANHATTAN,MANHATTAN,1004148.0,254866.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86620047158243,-73.92805946220679,"(40.86620047158243, -73.9280594622068)"
1395,32312921,01/01/2016 07:37:38 AM,01/01/2016 08:34:56 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11231.0,95 CENTRE MALL,CENTRE MALL,HENRY STREET,CENTRE STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:37:38 PM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,01/01/2016 08:34:56 AM,06 BROOKLYN,BROOKLYN,983283.0,185136.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.674832254101894,-74.00348612305096,"(40.674832254101894, -74.00348612305095)"
1396,32312433,01/01/2016 07:37:59 AM,01/01/2016 02:32:53 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230.0,919 EAST 10 STREET,EAST 10 STREET,AVENUE I,AVENUE J,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:37:59 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 02:32:53 PM,12 BROOKLYN,BROOKLYN,993553.0,167485.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62637926416483,-73.9664861850462,"(40.626379264164825, -73.96648618504618)"
1397,32312853,01/01/2016 07:38:36 AM,01/01/2016 08:20:59 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451.0,346 EAST 156 STREET,EAST 156 STREET,MORRIS AVENUE,COURTLANDT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 03:38:36 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 08:20:59 AM,01 BRONX,BRONX,1006966.0,238547.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82140281581535,-73.91792636564979,"(40.82140281581534, -73.91792636564979)"
1398,32312217,01/01/2016 07:38:53 AM,01/01/2016 03:14:41 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468.0,2905 GRAND CONCOURSE,GRAND CONCOURSE,MINERVA PLACE,EAST 199 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 03:38:53 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:14:41 PM,07 BRONX,BRONX,1014879.0,256688.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87117059044921,-73.8892536049701,"(40.87117059044921, -73.8892536049701)"
1399,32311201,01/01/2016 07:41:56 AM,01/01/2016 04:21:24 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11229.0,1778 EAST 24 STREET,EAST 24 STREET,QUENTIN ROAD,AVENUE R,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:41:56 PM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 04:21:24 PM,15 BROOKLYN,BROOKLYN,998393.0,160615.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60751613680933,-73.94906460535533,"(40.60751613680933, -73.94906460535533)"
1400,32320534,01/01/2016 07:42:25 AM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032.0,2188 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,01/01/2016 12:00:00 AM,12 MANHATTAN,MANHATTAN,1001772.0,245395.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.840210436403424,-73.93667455980834,"(40.840210436403424, -73.93667455980834)"
1401,32313640,01/01/2016 07:43:18 AM,01/01/2016 02:06:35 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212.0,315 SUTTER AVENUE,SUTTER AVENUE,OSBORN STREET,MOTHER GASTON BOULEVARD,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:43:18 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 02:06:35 PM,16 BROOKLYN,BROOKLYN,1009714.0,182455.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66743694294581,-73.90821012276098,"(40.66743694294581, -73.90821012276098)"
1402,32311948,01/01/2016 07:44:23 AM,01/01/2016 09:47:08 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236.0,8712 AVENUE B,AVENUE B,EAST 87 STREET,EAST 88 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:44:23 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 09:47:05 AM,17 BROOKLYN,BROOKLYN,1006911.0,175447.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64820914822394,-73.91833761839214,"(40.648209148223934, -73.91833761839214)"
1403,32318889,01/01/2016 07:44:36 AM,01/04/2016 11:26:41 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458.0,2968 PERRY AVENUE,PERRY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,01/04/2016 11:26:41 AM,07 BRONX,BRONX,1016331.0,256308.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.870122449699785,-73.88400538088398,"(40.87012244969979, -73.88400538088398)"
1404,32311125,01/01/2016 07:46:14 AM,01/01/2016 09:44:59 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10039.0,,,,,WEST  154 STREET,FREDERICK DOUGLAS BOULEVARD,INTERSECTION,NEW YORK,,Precinct,Closed,01/01/2016 03:46:14 PM,The Police Department issued a summons in response to the complaint.,01/01/2016 09:44:59 AM,10 MANHATTAN,MANHATTAN,1001469.0,241128.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82849935146286,-73.93778057105276,"(40.82849935146286, -73.93778057105277)"
1405,32311796,01/01/2016 07:46:57 AM,01/01/2016 08:14:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211.0,225 DEVOE STREET,DEVOE STREET,BUSHWICK AVENUE,JUDGE STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 03:46:57 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 08:14:13 AM,01 BROOKLYN,BROOKLYN,1000612.0,199401.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.713971296102756,-73.94097885888031,"(40.71397129610276, -73.94097885888031)"
1406,32313451,01/01/2016 07:47:07 AM,01/01/2016 07:54:56 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216.0,,,,,ATLANTIC AVENUE,NOSTRAND AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,01/01/2016 03:47:07 PM,This complaint does not fall under the Police Department's jurisdiction.,01/01/2016 07:54:56 AM,03 BROOKLYN,BROOKLYN,998208.0,186460.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6784553835671,-73.94967740249261,"(40.67845538356709, -73.94967740249261)"
1407,32311719,01/01/2016 07:48:07 AM,01/01/2016 06:21:46 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456.0,1011 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST 164 STREET,WEIHER COURT,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 03:48:07 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 06:21:46 PM,03 BRONX,BRONX,1009228.0,240291.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82618349190197,-73.90974720069485,"(40.82618349190198, -73.90974720069485)"
1408,32311312,01/01/2016 07:49:32 AM,01/01/2016 01:40:10 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034.0,,,,,DYCKMAN STREET,SEAMAN AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,01/01/2016 03:49:32 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 01:40:10 PM,12 MANHATTAN,MANHATTAN,1004148.0,254866.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86620047158243,-73.92805946220679,"(40.86620047158243, -73.9280594622068)"
1409,32312040,01/01/2016 07:50:00 AM,01/01/2016 08:15:00 AM,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,10453.0,,,,,JEROME AVENUE,MT HOPE PLACE,INTERSECTION,BRONX,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,01/01/2016 08:15:00 AM,05 BRONX,BRONX,1008839.0,248756.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84941854046245,-73.91112173637754,"(40.84941854046245, -73.91112173637755)"
1410,32312440,01/01/2016 07:50:09 AM,01/01/2016 01:41:12 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10034.0,55 PAYSON AVENUE,PAYSON AVENUE,DYCKMAN STREET,BEAK STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 03:50:09 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 01:41:12 PM,12 MANHATTAN,MANHATTAN,1004165.0,255246.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.867243417383946,-73.92799687001796,"(40.867243417383946, -73.92799687001796)"
1411,32319541,01/01/2016 07:50:36 AM,01/06/2016 02:01:01 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11233.0,571 MAC DONOUGH STREET,MAC DONOUGH STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",01/06/2016 02:01:01 PM,03 BROOKLYN,BROOKLYN,1005460.0,188245.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.683340395732024,-73.92352625313434,"(40.68334039573202, -73.92352625313434)"
1412,32316270,01/01/2016 07:51:37 AM,01/09/2016 06:11:31 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11211.0,249 SOUTH    1 STREET,SOUTH    1 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",01/09/2016 06:11:31 PM,01 BROOKLYN,BROOKLYN,995941.0,198862.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.712499275108435,-73.95782906143145,"(40.71249927510844, -73.95782906143145)"
1413,32312232,01/01/2016 07:53:16 AM,01/01/2016 03:14:41 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468.0,15 EAST 199 STREET,EAST 199 STREET,JEROME AVENUE,GRAND CONCOURSE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 03:53:16 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:14:41 PM,07 BRONX,BRONX,1014788.0,257074.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8722303566294,-73.88958087735644,"(40.8722303566294, -73.88958087735644)"
1414,32312970,01/01/2016 07:53:23 AM,01/01/2016 09:16:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467.0,2251 HOLLAND AVENUE,HOLLAND AVENUE,PELHAM PARKWAY,ASTOR AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 03:53:23 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 09:16:50 AM,11 BRONX,BRONX,1021421.0,252171.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8587476839271,-73.86562454420242,"(40.8587476839271, -73.86562454420242)"
1415,32317847,01/01/2016 07:53:41 AM,01/05/2016 09:10:23 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10303.0,35 HOLLAND AVENUE,HOLLAND AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,01/05/2016 09:10:23 AM,01 STATEN ISLAND,STATEN ISLAND,936720.0,172402.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.639752741558745,-74.1712600071286,"(40.639752741558745, -74.1712600071286)"
1416,32312940,01/01/2016 07:54:39 AM,01/01/2016 09:02:07 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10462.0,2125 GLEBE AVENUE,GLEBE AVENUE,WESTCHESTER AVENUE,LYON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 03:54:39 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 09:02:07 AM,10 BRONX,BRONX,1025656.0,243562.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83509970126888,-73.8503679485882,"(40.83509970126888, -73.85036794858821)"
1417,32315243,01/01/2016 07:54:40 AM,01/02/2016 01:49:51 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10456.0,1184 GRANT AVENUE,GRANT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",01/02/2016 01:49:51 PM,04 BRONX,BRONX,1007687.0,242772.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.832997346786605,-73.91530661217405,"(40.832997346786605, -73.91530661217404)"
1418,32313504,01/01/2016 07:55:00 AM,01/01/2016 09:45:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,,,,,,5 AVE,33 ST E,INTERSECTION,,,,Closed,,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",01/01/2016 09:45:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
